"Z" "Zr" "d" "ConcConst" "CM.gw" "c" "alpha" "lambda" "meanM" "sdM" "meanSmM" "sdSmM" "meanP" "sdP" "meanCM" "sdCM" "minCM" "maxCM" "cum_flux" "Pzero"
"NA2" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA3" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA4" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA5" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA7" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA8" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA9" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA10" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA11" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA12" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA13" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA14" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA15" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA16" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA17" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA18" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA19" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA20" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA21" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA22" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA23" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA24" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA25" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA26" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA27" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA28" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"NA29" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
